defecto_id,proyecto_id,tipo_defecto_id,fase_id,severidad,descripcion,fecha_registro,metadata_extraccion
1473,606,35,4,Media,Portabilidad: Diferencias de runtime en módulo de reportes.,2022-04-09,0
1474,606,11,5,Alta,Seguridad: XSS en módulo de catálogo.,2022-08-29,0
1475,608,39,7,Baja,Fiabilidad: Time-outs en módulo de usuario.,2022-01-27,0
1476,608,50,6,Media,Otros: Terceros en módulo de UI.,2021-11-27,0
1477,613,42,12,Media,Documentación: Especificación desactualizada en módulo de usuario.,2022-08-26,0
1478,613,39,6,Media,Fiabilidad: Time-outs en módulo de UI.,2022-06-10,0
1479,613,3,9,Baja,Funcionalidad: Reglas de negocio en módulo de reportes.,2022-02-11,0
1480,613,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de autenticación.,2021-10-03,0
1481,613,51,2,Media,Otros: Desconocido en módulo de autenticación.,2021-06-30,0
1482,613,35,13,Baja,Portabilidad: Diferencias de runtime en módulo de autenticación.,2022-05-25,0
1483,613,10,14,Baja,Rendimiento: Caching incorrecto en módulo de UI.,2021-06-03,0
1484,621,28,8,Baja,Mantenibilidad: Complejidad ciclomática en módulo de datos.,2023-07-15,0
1485,621,32,10,Media,Portabilidad: Rutas/FS en módulo de catálogo.,2023-03-18,0
1486,621,14,5,Media,Seguridad: Exposición de datos en módulo de UI.,2023-04-29,0
1487,626,46,12,Baja,Documentación: Formato incorrecto en módulo de pago.,2021-09-29,0
1488,626,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de UI.,2022-04-30,0
1489,626,5,3,Media,Funcionalidad: Cálculo numérico en módulo de API.,2022-08-25,0
1490,626,28,3,Media,Mantenibilidad: Complejidad ciclomática en módulo de reportes.,2022-06-02,0
1491,626,10,4,Baja,Rendimiento: Caching incorrecto en módulo de reportes.,2021-12-08,0
1492,626,9,5,Media,Rendimiento: N+1 queries en módulo de UI.,2022-04-21,0
1493,626,21,3,Baja,Usabilidad: Feedback insuficiente en módulo de reportes.,2022-06-07,0
1494,627,26,5,Media,Compatibilidad: Localización en módulo de datos.,2021-12-07,0
1495,627,48,14,Media,Otros: Datos de prueba en módulo de API.,2020-10-25,0
1496,627,50,13,Baja,Otros: Terceros en módulo de reportes.,2022-02-06,0
1497,630,26,6,Baja,Compatibilidad: Localización en módulo de API.,2024-03-14,0
1498,630,38,3,Baja,Fiabilidad: Fugas de recursos en módulo de UI.,2024-01-31,0
1499,630,3,6,Alta,Funcionalidad: Reglas de negocio en módulo de autenticación.,2024-02-28,0
1500,632,23,15,Baja,Compatibilidad: Resolución/dispositivo en módulo de datos.,2020-06-12,0
1501,632,41,6,Media,Fiabilidad: Estados inconsistentes en módulo de pago.,2020-07-11,0
1502,632,1,7,Media,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2020-09-05,0
1503,632,15,1,Media,Seguridad: Deserialización peligrosa en módulo de UI.,2020-05-15,0
1504,632,20,9,Baja,Usabilidad: Diseño inconsistente en módulo de pago.,2020-07-02,0
1505,634,29,8,Baja,Mantenibilidad: Nombres pobres en módulo de catálogo.,2021-11-24,0
1506,634,36,13,Media,Portabilidad: Script deploy en módulo de autenticación.,2022-05-31,0
1507,634,10,10,Media,Rendimiento: Caching incorrecto en módulo de autenticación.,2022-10-26,0
1508,639,44,12,Baja,Documentación: Comentarios engañosos en módulo de pago.,2022-02-03,0
1509,639,45,12,Media,Documentación: Falta de ejemplo en módulo de usuario.,2020-12-19,0
1510,639,4,9,Media,Funcionalidad: Validación de entradas en módulo de autenticación.,2021-12-21,0
1511,639,3,2,Media,Funcionalidad: Reglas de negocio en módulo de pago.,2021-01-01,0
1512,639,10,9,Baja,Rendimiento: Caching incorrecto en módulo de pago.,2021-03-01,0
1513,639,8,5,Baja,Rendimiento: Bloqueos/contención en módulo de datos.,2021-12-09,0
1514,639,12,6,Baja,Seguridad: Inyección SQL en módulo de datos.,2021-01-07,0
1515,639,13,3,Media,Seguridad: Autorización rota en módulo de UI.,2021-01-10,0
1516,639,20,4,Baja,Usabilidad: Diseño inconsistente en módulo de API.,2021-03-07,0
1517,639,20,6,Baja,Usabilidad: Diseño inconsistente en módulo de pago.,2021-03-16,0
1518,640,25,7,Media,Compatibilidad: Versionado API en módulo de autenticación.,2022-04-11,0
1519,640,1,7,Alta,Funcionalidad: Lógica/algoritmo en módulo de API.,2022-07-02,0
1520,640,9,1,Media,Rendimiento: N+1 queries en módulo de usuario.,2022-04-23,0
1521,643,25,1,Baja,Compatibilidad: Versionado API en módulo de autenticación.,2025-11-24,0
1522,643,46,4,Baja,Documentación: Formato incorrecto en módulo de UI.,2025-08-28,0
1523,643,46,2,Baja,Documentación: Formato incorrecto en módulo de UI.,2025-02-23,0
1524,643,44,11,Baja,Documentación: Comentarios engañosos en módulo de pago.,2024-12-29,0
1525,643,38,5,Alta,Fiabilidad: Fugas de recursos en módulo de pago.,2025-09-13,0
1526,643,2,2,Baja,Funcionalidad: Requisitos mal interpretados en módulo de UI.,2025-04-12,0
1527,643,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de reportes.,2025-04-11,0
1528,643,35,4,Media,Portabilidad: Diferencias de runtime en módulo de catálogo.,2025-04-04,0
1529,643,10,10,Media,Rendimiento: Caching incorrecto en módulo de pago.,2024-12-25,0
1530,643,13,6,Baja,Seguridad: Autorización rota en módulo de datos.,2025-05-03,0
1531,646,42,12,Media,Documentación: Especificación desactualizada en módulo de UI.,2025-11-20,0
1532,646,31,5,Media,Mantenibilidad: Acoplamiento alto en módulo de API.,2025-11-16,0
1533,646,33,11,Baja,Portabilidad: Endianness/arqu. en módulo de API.,2025-11-21,0
1534,646,35,4,Baja,Portabilidad: Diferencias de runtime en módulo de API.,2025-11-20,0
1535,647,5,5,Baja,Funcionalidad: Cálculo numérico en módulo de catálogo.,2024-03-24,0
1536,647,27,3,Media,Mantenibilidad: Duplicación/código espagueti en módulo de datos.,2022-03-05,0
1537,647,8,5,Media,Rendimiento: Bloqueos/contención en módulo de UI.,2024-02-22,0
1538,647,14,3,Baja,Seguridad: Exposición de datos en módulo de datos.,2023-09-06,0
1539,654,39,4,Alta,Fiabilidad: Time-outs en módulo de pago.,2024-02-20,0
1540,654,4,9,Baja,Funcionalidad: Validación de entradas en módulo de datos.,2024-01-03,0
1541,654,31,6,Baja,Mantenibilidad: Acoplamiento alto en módulo de UI.,2023-11-18,0
1542,654,29,11,Alta,Mantenibilidad: Nombres pobres en módulo de reportes.,2024-02-02,0
1543,654,21,1,Baja,Usabilidad: Feedback insuficiente en módulo de reportes.,2023-11-05,0
1544,657,26,5,Baja,Compatibilidad: Localización en módulo de catálogo.,2024-12-12,0
1545,657,37,2,Media,Fiabilidad: Condiciones de carrera en módulo de UI.,2024-08-16,0
1546,657,1,3,Baja,Funcionalidad: Lógica/algoritmo en módulo de pago.,2024-10-02,0
1547,657,30,9,Baja,Mantenibilidad: Falta de pruebas en módulo de UI.,2024-08-06,0
1548,657,47,11,Baja,Otros: Config. errónea en módulo de UI.,2024-07-29,0
1549,657,32,4,Alta,Portabilidad: Rutas/FS en módulo de autenticación.,2024-12-02,0
1550,657,9,9,Baja,Rendimiento: N+1 queries en módulo de UI.,2024-12-30,0
1551,657,6,7,Alta,Rendimiento: Consultas ineficientes en módulo de reportes.,2024-12-22,0
1552,657,12,2,Baja,Seguridad: Inyección SQL en módulo de reportes.,2024-08-26,0
1553,657,12,12,Baja,Seguridad: Inyección SQL en módulo de API.,2024-08-20,0
1554,657,18,9,Media,Usabilidad: Flujo confuso en módulo de autenticación.,2024-08-22,0
1555,660,45,9,Baja,Documentación: Falta de ejemplo en módulo de catálogo.,2024-04-25,0
1556,660,5,3,Baja,Funcionalidad: Cálculo numérico en módulo de pago.,2025-07-26,0
1557,660,48,5,Baja,Otros: Datos de prueba en módulo de usuario.,2025-08-25,0
1558,660,13,9,Media,Seguridad: Autorización rota en módulo de pago.,2025-05-20,0
1559,663,23,8,Baja,Compatibilidad: Resolución/dispositivo en módulo de datos.,2023-03-18,0
1560,663,41,7,Baja,Fiabilidad: Estados inconsistentes en módulo de catálogo.,2023-04-09,0
1561,665,24,9,Media,Compatibilidad: Dependencias/bibliotecas en módulo de reportes.,2023-04-15,0
1562,665,43,8,Baja,Documentación: Guías incompletas en módulo de autenticación.,2023-09-17,0
1563,665,40,3,Media,Fiabilidad: Reintentos/retornos en módulo de datos.,2023-05-27,0
1564,665,40,1,Baja,Fiabilidad: Reintentos/retornos en módulo de datos.,2022-05-26,0
1565,665,4,7,Baja,Funcionalidad: Validación de entradas en módulo de UI.,2022-12-08,0
1566,665,5,2,Baja,Funcionalidad: Cálculo numérico en módulo de API.,2022-01-03,0
1567,665,5,2,Media,Funcionalidad: Cálculo numérico en módulo de UI.,2022-01-03,0
1568,665,8,10,Baja,Rendimiento: Bloqueos/contención en módulo de autenticación.,2022-05-21,0
1569,665,18,7,Baja,Usabilidad: Flujo confuso en módulo de pago.,2023-07-14,0
1570,665,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2022-05-31,0
1571,667,26,13,Media,Compatibilidad: Localización en módulo de usuario.,2023-07-24,0
1572,667,44,14,Media,Documentación: Comentarios engañosos en módulo de reportes.,2023-07-18,0
1573,667,39,10,Media,Fiabilidad: Time-outs en módulo de pago.,2023-12-06,0
1574,667,27,3,Media,Mantenibilidad: Duplicación/código espagueti en módulo de usuario.,2023-09-27,0
1575,667,50,4,Baja,Otros: Terceros en módulo de pago.,2023-09-28,0
1576,667,48,5,Alta,Otros: Datos de prueba en módulo de usuario.,2023-10-23,0
1577,667,16,2,Media,Seguridad: XXE en módulo de autenticación.,2023-10-26,0
1578,669,46,3,Baja,Documentación: Formato incorrecto en módulo de catálogo.,2022-05-11,0
1579,669,38,4,Media,Fiabilidad: Fugas de recursos en módulo de usuario.,2023-05-28,0
1580,669,39,4,Baja,Fiabilidad: Time-outs en módulo de catálogo.,2023-12-12,0
1581,669,2,8,Baja,Funcionalidad: Requisitos mal interpretados en módulo de API.,2022-12-07,0
1582,669,4,6,Baja,Funcionalidad: Validación de entradas en módulo de UI.,2023-05-14,0
1583,669,1,6,Media,Funcionalidad: Lógica/algoritmo en módulo de pago.,2022-05-15,0
1584,669,30,11,Baja,Mantenibilidad: Falta de pruebas en módulo de autenticación.,2023-09-29,0
1585,669,31,2,Baja,Mantenibilidad: Acoplamiento alto en módulo de autenticación.,2023-11-03,0
1586,669,35,12,Media,Portabilidad: Diferencias de runtime en módulo de datos.,2023-10-20,0
1587,669,16,11,Baja,Seguridad: XXE en módulo de autenticación.,2023-03-15,0
1588,669,16,14,Media,Seguridad: XXE en módulo de autenticación.,2023-06-28,0
1589,669,20,9,Baja,Usabilidad: Diseño inconsistente en módulo de API.,2022-06-18,0
1590,669,17,11,Media,Usabilidad: Accesibilidad en módulo de usuario.,2022-05-28,0
1591,669,21,12,Baja,Usabilidad: Feedback insuficiente en módulo de catálogo.,2022-09-29,0
1592,669,21,9,Media,Usabilidad: Feedback insuficiente en módulo de pago.,2023-07-29,0
1593,680,43,1,Baja,Documentación: Guías incompletas en módulo de reportes.,2024-03-22,0
1594,680,44,15,Baja,Documentación: Comentarios engañosos en módulo de usuario.,2024-08-04,0
1595,680,40,7,Baja,Fiabilidad: Reintentos/retornos en módulo de pago.,2024-08-20,0
1596,680,3,5,Alta,Funcionalidad: Reglas de negocio en módulo de datos.,2025-05-21,0
1597,680,30,5,Baja,Mantenibilidad: Falta de pruebas en módulo de autenticación.,2025-03-11,0
1598,680,27,11,Media,Mantenibilidad: Duplicación/código espagueti en módulo de UI.,2024-02-29,0
1599,680,48,14,Media,Otros: Datos de prueba en módulo de autenticación.,2024-11-21,0
1600,680,10,10,Media,Rendimiento: Caching incorrecto en módulo de datos.,2025-08-22,0
1601,680,7,9,Baja,Rendimiento: Uso excesivo de CPU en módulo de pago.,2024-04-26,0
1602,680,14,6,Alta,Seguridad: Exposición de datos en módulo de API.,2025-05-20,0
1603,680,11,7,Media,Seguridad: XSS en módulo de pago.,2024-12-05,0
1604,680,14,2,Baja,Seguridad: Exposición de datos en módulo de UI.,2025-03-25,0
1605,680,18,6,Baja,Usabilidad: Flujo confuso en módulo de pago.,2024-06-30,0
1606,680,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de UI.,2024-12-28,0
1607,681,23,9,Baja,Compatibilidad: Resolución/dispositivo en módulo de pago.,2023-10-14,0
1608,681,26,14,Alta,Compatibilidad: Localización en módulo de pago.,2023-08-28,0
1609,681,38,6,Media,Fiabilidad: Fugas de recursos en módulo de UI.,2024-06-21,0
1610,681,28,8,Media,Mantenibilidad: Complejidad ciclomática en módulo de pago.,2023-05-07,0
1611,681,13,4,Media,Seguridad: Autorización rota en módulo de datos.,2024-08-31,0
1612,681,19,11,Baja,Usabilidad: Etiquetas/ayuda en módulo de usuario.,2024-08-27,0
1613,682,35,1,Media,Portabilidad: Diferencias de runtime en módulo de reportes.,2020-09-22,0
1614,682,32,4,Alta,Portabilidad: Rutas/FS en módulo de reportes.,2020-09-16,0
1615,682,10,4,Baja,Rendimiento: Caching incorrecto en módulo de usuario.,2021-01-07,0
1616,683,41,5,Media,Fiabilidad: Estados inconsistentes en módulo de reportes.,2022-12-03,0
1617,683,2,5,Baja,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2023-03-19,0
1618,683,4,6,Media,Funcionalidad: Validación de entradas en módulo de UI.,2022-12-14,0
1619,684,40,5,Media,Fiabilidad: Reintentos/retornos en módulo de usuario.,2021-03-29,0
1620,684,29,5,Baja,Mantenibilidad: Nombres pobres en módulo de UI.,2021-04-30,0
1621,684,31,11,Media,Mantenibilidad: Acoplamiento alto en módulo de pago.,2022-07-03,0
1622,684,49,1,Baja,Otros: Infraestructura en módulo de API.,2022-03-11,0
1623,684,34,12,Baja,Portabilidad: Dependencias SO en módulo de usuario.,2021-06-12,0
1624,685,25,3,Baja,Compatibilidad: Versionado API en módulo de API.,2021-06-16,0
1625,685,43,11,Baja,Documentación: Guías incompletas en módulo de UI.,2021-05-21,0
1626,685,39,5,Baja,Fiabilidad: Time-outs en módulo de catálogo.,2021-06-15,0
1627,685,31,7,Alta,Mantenibilidad: Acoplamiento alto en módulo de API.,2021-06-02,0
1628,685,48,12,Baja,Otros: Datos de prueba en módulo de autenticación.,2021-06-28,0
1629,685,51,11,Baja,Otros: Desconocido en módulo de datos.,2021-05-06,0
1630,686,9,6,Media,Rendimiento: N+1 queries en módulo de datos.,2022-05-02,0
1631,687,22,7,Media,Compatibilidad: Navegador/OS en módulo de autenticación.,2023-01-29,0
1632,687,38,6,Alta,Fiabilidad: Fugas de recursos en módulo de datos.,2023-04-04,0
1633,687,41,5,Baja,Fiabilidad: Estados inconsistentes en módulo de UI.,2022-10-22,0
1634,687,37,8,Baja,Fiabilidad: Condiciones de carrera en módulo de API.,2023-04-02,0
1635,687,2,1,Media,Funcionalidad: Requisitos mal interpretados en módulo de UI.,2023-06-02,0
1636,687,31,12,Media,Mantenibilidad: Acoplamiento alto en módulo de pago.,2023-10-21,0
1637,687,35,7,Baja,Portabilidad: Diferencias de runtime en módulo de reportes.,2023-06-20,0
1638,687,36,11,Baja,Portabilidad: Script deploy en módulo de API.,2023-06-28,0
1639,687,18,3,Alta,Usabilidad: Flujo confuso en módulo de catálogo.,2023-04-27,0
1640,691,25,5,Baja,Compatibilidad: Versionado API en módulo de API.,2025-08-18,0
1641,691,24,10,Baja,Compatibilidad: Dependencias/bibliotecas en módulo de UI.,2025-03-14,0
1642,691,39,5,Baja,Fiabilidad: Time-outs en módulo de UI.,2025-02-27,0
1643,691,41,5,Media,Fiabilidad: Estados inconsistentes en módulo de usuario.,2025-01-02,0
1644,691,31,12,Alta,Mantenibilidad: Acoplamiento alto en módulo de catálogo.,2024-11-08,0
1645,691,50,11,Alta,Otros: Terceros en módulo de datos.,2025-08-03,0
1646,691,7,9,Baja,Rendimiento: Uso excesivo de CPU en módulo de autenticación.,2024-12-28,0
1647,693,23,1,Baja,Compatibilidad: Resolución/dispositivo en módulo de datos.,2025-03-28,0
1648,693,42,9,Baja,Documentación: Especificación desactualizada en módulo de catálogo.,2025-03-24,0
1649,693,16,6,Baja,Seguridad: XXE en módulo de pago.,2025-06-08,0
1650,693,20,2,Baja,Usabilidad: Diseño inconsistente en módulo de UI.,2025-04-04,0
1651,695,30,13,Baja,Mantenibilidad: Falta de pruebas en módulo de reportes.,2024-04-03,0
1652,695,16,8,Baja,Seguridad: XXE en módulo de API.,2023-08-19,0
1653,696,38,15,Baja,Fiabilidad: Fugas de recursos en módulo de reportes.,2024-09-19,0
1654,696,4,8,Baja,Funcionalidad: Validación de entradas en módulo de catálogo.,2023-08-16,0
1655,696,33,14,Media,Portabilidad: Endianness/arqu. en módulo de autenticación.,2023-09-30,0
1656,696,15,3,Baja,Seguridad: Deserialización peligrosa en módulo de autenticación.,2023-12-19,0
1657,696,12,9,Baja,Seguridad: Inyección SQL en módulo de pago.,2023-02-04,0
1658,696,17,8,Baja,Usabilidad: Accesibilidad en módulo de catálogo.,2024-05-10,0
1659,696,21,6,Media,Usabilidad: Feedback insuficiente en módulo de pago.,2024-04-23,0
1660,698,45,6,Baja,Documentación: Falta de ejemplo en módulo de pago.,2025-03-25,0
1661,698,14,11,Media,Seguridad: Exposición de datos en módulo de API.,2025-08-03,0
1662,698,11,3,Media,Seguridad: XSS en módulo de UI.,2025-11-18,0
1663,698,12,3,Alta,Seguridad: Inyección SQL en módulo de reportes.,2025-04-02,0
1664,699,22,8,Baja,Compatibilidad: Navegador/OS en módulo de pago.,2025-06-12,0
1665,699,40,7,Media,Fiabilidad: Reintentos/retornos en módulo de usuario.,2025-07-10,0
1666,699,2,9,Media,Funcionalidad: Requisitos mal interpretados en módulo de API.,2025-05-24,0
1667,699,50,11,Baja,Otros: Terceros en módulo de datos.,2025-06-21,0
1668,699,16,6,Alta,Seguridad: XXE en módulo de usuario.,2025-05-23,0
1669,699,16,3,Media,Seguridad: XXE en módulo de UI.,2025-06-12,0
1670,701,40,13,Baja,Fiabilidad: Reintentos/retornos en módulo de API.,2023-09-22,0
1671,701,4,5,Baja,Funcionalidad: Validación de entradas en módulo de API.,2023-10-21,0
1672,701,18,11,Baja,Usabilidad: Flujo confuso en módulo de usuario.,2023-09-27,0
1673,703,27,9,Media,Mantenibilidad: Duplicación/código espagueti en módulo de reportes.,2025-02-21,0
1674,703,29,12,Baja,Mantenibilidad: Nombres pobres en módulo de catálogo.,2025-05-17,0
1675,703,6,14,Media,Rendimiento: Consultas ineficientes en módulo de autenticación.,2025-01-08,0
1676,705,37,6,Alta,Fiabilidad: Condiciones de carrera en módulo de UI.,2025-02-06,0
1677,707,26,6,Baja,Compatibilidad: Localización en módulo de datos.,2021-05-08,0
1678,707,38,11,Media,Fiabilidad: Fugas de recursos en módulo de autenticación.,2021-08-17,0
1679,707,41,1,Media,Fiabilidad: Estados inconsistentes en módulo de catálogo.,2021-06-26,0
1680,707,50,5,Baja,Otros: Terceros en módulo de API.,2021-12-07,0
1681,710,6,4,Baja,Rendimiento: Consultas ineficientes en módulo de UI.,2020-10-12,0
1682,710,16,4,Baja,Seguridad: XXE en módulo de datos.,2021-02-15,0
1683,711,26,7,Baja,Compatibilidad: Localización en módulo de UI.,2024-01-07,0
1684,711,5,2,Media,Funcionalidad: Cálculo numérico en módulo de autenticación.,2024-02-07,0
1685,711,4,8,Baja,Funcionalidad: Validación de entradas en módulo de reportes.,2024-02-21,0
1686,711,27,5,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de datos.,2023-10-23,0
1687,711,36,4,Baja,Portabilidad: Script deploy en módulo de reportes.,2024-03-20,0
1688,711,21,9,Baja,Usabilidad: Feedback insuficiente en módulo de usuario.,2023-10-09,0
1689,711,18,9,Baja,Usabilidad: Flujo confuso en módulo de usuario.,2023-08-04,0
1690,715,38,3,Alta,Fiabilidad: Fugas de recursos en módulo de API.,2023-04-01,0
1691,715,1,2,Alta,Funcionalidad: Lógica/algoritmo en módulo de reportes.,2023-02-19,0
