tarea_id,nombre_tarea,tipo_tarea,prioridad,completada,fecha_entrega,fecha_completado,catalogo_tareas_id,metadata_extraccion
23289,Revisión de sprint,Diseño,Baja,1,2024-11-18,2024-11-20,494,0
23290,Control de calidad,Testing,Media,1,2024-11-30,2024-12-07,494,0
23291,Automatización de pruebas,Implementación,Alta,1,2025-01-09,2025-01-22,494,0
23292,Desarrollo frontend,Soporte,Media,1,2025-02-24,2025-03-04,494,0
23293,Documentación técnica,Documentación,Alta,0,2024-12-18,,494,0
23294,Revisión de sprint,Documentación,Media,1,2025-02-07,2025-02-10,494,0
23295,Pruebas funcionales,Soporte,Alta,0,2025-05-23,,494,0
23296,Análisis de requisitos,Documentación,Media,0,2024-12-16,,494,0
23297,Pruebas de rendimiento,Testing,Media,1,2025-05-06,2025-05-16,494,0
23298,Migración de datos,Diseño,Media,1,2024-11-08,2024-11-23,494,0
23299,Migración de datos,Implementación,Media,1,2025-04-04,2025-04-13,494,0
23300,Revisión de código,Mantenimiento,Media,0,2025-01-16,,494,0
23301,Pruebas unitarias,Mantenimiento,Media,1,2025-08-21,2025-08-31,494,0
23302,Validación QA,Mantenimiento,Baja,1,2025-05-06,2025-05-06,494,0
23303,Optimización de consultas,Soporte,Alta,1,2025-03-25,2025-04-02,494,0
23304,Automatización de pruebas,Diseño,Baja,1,2025-04-27,2025-04-30,494,0
23305,Soporte post-implementación,Desarrollo,Media,1,2025-02-24,2025-03-03,494,0
23306,Análisis de requisitos,Implementación,Alta,1,2025-07-16,2025-07-16,494,0
23307,Desarrollo backend,Soporte,Media,1,2025-06-10,2025-06-16,494,0
23308,Optimización de consultas,Diseño,Media,0,2025-07-31,,494,0
23309,Implementación API,Desarrollo,Alta,1,2025-05-31,2025-06-12,494,0
23310,Análisis de requisitos,Documentación,Alta,1,2025-03-11,2025-03-15,494,0
23311,Ajustes post-despliegue,Soporte,Alta,0,2025-01-06,,494,0
23312,Integración BD,Implementación,Baja,1,2025-03-14,2025-03-21,494,0
23313,Soporte post-implementación,Documentación,Alta,1,2025-06-04,2025-06-07,494,0
23314,Seguridad,Implementación,Baja,0,2025-04-14,,494,0
23315,Seguridad,Desarrollo,Alta,0,2025-02-25,,494,0
23316,Seguridad,Soporte,Baja,1,2025-04-04,2025-04-06,494,0
23317,Validación QA,Diseño,Media,0,2025-02-14,,494,0
23318,Config. infraestructura,Desarrollo,Baja,1,2025-04-09,2025-04-14,494,0
23319,Mantenimiento,Testing,Alta,1,2025-04-26,2025-04-30,494,0
23320,Seguridad,Implementación,Media,0,2025-04-12,,494,0
23321,Despliegue QA,Soporte,Alta,1,2024-11-04,2024-11-04,494,0
23322,Documentación técnica,Soporte,Media,1,2025-02-08,2025-02-14,494,0
23323,Pruebas de rendimiento,Desarrollo,Media,0,2025-02-01,,494,0
23324,Soporte post-implementación,Diseño,Media,1,2025-02-08,2025-02-08,494,0
23325,Análisis de requisitos,Documentación,Media,1,2025-05-31,2025-06-12,494,0
23326,Integración BD,Implementación,Alta,1,2025-06-06,2025-06-06,494,0
23327,Seguridad,Desarrollo,Media,1,2025-01-09,2025-01-09,494,0
23328,Desarrollo frontend,Testing,Media,1,2025-01-10,2025-01-16,494,0
23329,Revisión de código,Diseño,Media,1,2025-07-03,2025-07-05,494,0
23330,Soporte post-implementación,Soporte,Media,0,2025-02-09,,494,0
23331,Revisión de código,Testing,Alta,1,2025-02-14,2025-02-19,494,0
23332,Pruebas unitarias,Documentación,Media,1,2025-04-11,2025-04-18,494,0
23333,Análisis de requisitos,Desarrollo,Media,1,2024-12-13,2024-12-13,494,0
23334,Implementación API,Testing,Baja,1,2025-05-19,2025-05-29,494,0
23335,Análisis de requisitos,Soporte,Media,1,2025-03-06,2025-03-06,494,0
23336,Control de calidad,Soporte,Media,0,2025-06-13,,494,0
23337,Desarrollo frontend,Diseño,Media,1,2024-12-23,2024-12-25,494,0
23338,Pruebas unitarias,Desarrollo,Alta,0,2025-06-22,,494,0
23339,Pruebas unitarias,Implementación,Baja,1,2025-02-23,2025-03-01,494,0
23340,Migración de datos,Soporte,Baja,1,2025-03-31,2025-04-03,494,0
23341,Mantenimiento,Soporte,Media,1,2025-02-12,2025-02-12,494,0
23342,Ajustes post-despliegue,Documentación,Alta,0,2025-01-22,,494,0
23343,Validación QA,Mantenimiento,Baja,0,2025-02-17,,494,0
23344,Migración de datos,Soporte,Media,1,2025-03-07,2025-03-11,494,0
23345,Mantenimiento,Soporte,Baja,0,2025-05-16,,494,0
23346,Validación QA,Documentación,Baja,1,2024-12-13,2024-12-18,494,0
23347,Implementación API,Soporte,Baja,1,2025-06-25,2025-07-01,494,0
23348,Mantenimiento,Mantenimiento,Alta,1,2025-03-08,2025-03-12,494,0
23349,Implementación API,Implementación,Media,1,2025-01-20,2025-01-20,494,0
23350,Control de calidad,Soporte,Baja,1,2025-02-17,2025-02-22,494,0
23351,Ajustes post-despliegue,Testing,Media,0,2025-05-08,,494,0
23352,Desarrollo frontend,Diseño,Baja,1,2025-02-19,2025-02-19,494,0
23353,Seguridad,Testing,Alta,1,2025-05-20,2025-05-25,494,0
23354,Desarrollo backend,Documentación,Alta,0,2025-07-04,,494,0
23355,Pruebas funcionales,Soporte,Baja,1,2025-01-19,2025-01-19,494,0
23356,Pruebas de rendimiento,Desarrollo,Alta,1,2025-01-23,2025-02-03,494,0
23357,Documentación técnica,Implementación,Alta,0,2025-05-19,,494,0
23358,Revisión de código,Soporte,Baja,1,2024-11-29,2024-12-02,494,0
23359,Mantenimiento,Mantenimiento,Baja,1,2025-02-28,2025-03-08,494,0
23360,Pruebas funcionales,Testing,Baja,1,2025-01-12,2025-01-29,494,0
23361,Análisis de requisitos,Mantenimiento,Media,1,2025-05-31,2025-06-05,494,0
23362,Mantenimiento,Implementación,Media,1,2025-05-09,2025-05-13,494,0
23363,Desarrollo frontend,Soporte,Alta,1,2025-05-09,2025-05-15,494,0
23364,Documentación técnica,Testing,Media,1,2025-03-14,2025-03-24,494,0
23365,Despliegue QA,Desarrollo,Media,1,2025-06-15,2025-06-16,494,0
23366,Integración BD,Testing,Media,1,2025-03-21,2025-03-28,494,0
23367,Revisión de sprint,Documentación,Media,0,2025-01-18,,494,0
23368,Optimización de consultas,Diseño,Media,1,2025-07-23,2025-07-31,494,0
23369,Migración de datos,Mantenimiento,Baja,1,2025-04-30,2025-05-09,494,0
23370,Diseño de interfaz,Desarrollo,Baja,1,2025-07-06,2025-07-10,494,0
23371,Revisión de sprint,Soporte,Baja,1,2025-08-01,2025-08-07,494,0
23372,Revisión de código,Desarrollo,Alta,1,2025-02-12,2025-02-14,494,0
23373,Control de calidad,Desarrollo,Media,1,2025-07-01,2025-07-04,494,0
23374,Mantenimiento,Mantenimiento,Media,0,2025-07-18,,494,0
23375,Implementación API,Mantenimiento,Alta,1,2024-12-17,2024-12-17,494,0
23376,Seguridad,Testing,Baja,0,2025-05-07,,494,0
23377,CI/CD,Implementación,Baja,0,2025-01-26,,494,0
23378,Pruebas de rendimiento,Desarrollo,Alta,1,2025-02-18,2025-02-25,494,0
23379,Implementación API,Documentación,Media,0,2025-07-17,,494,0
23380,Automatización de pruebas,Documentación,Alta,1,2025-04-20,2025-04-21,494,0
23381,Despliegue QA,Mantenimiento,Media,1,2024-12-28,2025-01-07,494,0
23382,Optimización de consultas,Desarrollo,Media,0,2025-02-04,,494,0
23383,Seguridad,Mantenimiento,Alta,1,2025-04-07,2025-04-14,494,0
23384,Pruebas unitarias,Testing,Baja,1,2025-08-20,2025-08-24,494,0
23385,Revisión de código,Desarrollo,Baja,1,2025-07-01,2025-07-12,494,0
23386,Seguridad,Testing,Baja,0,2025-08-14,,494,0
23387,Análisis de requisitos,Soporte,Media,0,2025-07-03,,494,0
23388,Revisión de sprint,Testing,Media,0,2025-04-16,,494,0
23389,Pruebas de rendimiento,Implementación,Media,0,2025-01-23,,494,0
23390,Análisis de requisitos,Soporte,Media,1,2025-03-05,2025-03-11,494,0
23391,CI/CD,Documentación,Media,1,2025-03-06,2025-03-19,494,0
23392,Optimización de consultas,Diseño,Media,1,2025-05-20,2025-05-30,494,0
23393,Ajustes post-despliegue,Documentación,Alta,1,2025-05-11,2025-05-11,494,0
23394,Pruebas funcionales,Mantenimiento,Media,1,2025-06-04,2025-06-07,494,0
23395,Control de calidad,Diseño,Media,1,2025-02-05,2025-02-18,494,0
23396,Config. infraestructura,Mantenimiento,Media,0,2025-02-10,,494,0
23397,Desarrollo frontend,Desarrollo,Baja,1,2025-04-06,2025-04-15,494,0
23398,Config. infraestructura,Desarrollo,Alta,1,2025-06-16,2025-06-29,494,0
23399,Migración de datos,Desarrollo,Alta,0,2025-07-18,,494,0
23400,Revisión de código,Mantenimiento,Baja,1,2025-05-26,2025-05-29,494,0
23401,Ajustes post-despliegue,Testing,Media,0,2025-01-21,,494,0
23402,Revisión de sprint,Testing,Baja,0,2025-03-16,,494,0
23403,Diseño de interfaz,Testing,Alta,1,2024-12-21,2024-12-30,494,0
23404,Pruebas unitarias,Documentación,Alta,1,2025-05-18,2025-05-18,494,0
23405,Implementación API,Testing,Alta,1,2025-03-11,2025-03-14,494,0
23406,Migración de datos,Soporte,Media,1,2025-05-15,2025-05-22,494,0
23407,Config. infraestructura,Mantenimiento,Baja,1,2025-05-17,2025-05-24,494,0
23408,Migración de datos,Soporte,Alta,0,2025-04-18,,494,0
23409,Revisión de código,Implementación,Media,0,2025-02-14,,494,0
23410,Soporte post-implementación,Testing,Alta,1,2025-01-21,2025-02-01,494,0
23411,Automatización de pruebas,Implementación,Baja,1,2025-04-21,2025-04-21,494,0
23412,Despliegue QA,Mantenimiento,Media,0,2025-09-02,,494,0
23413,Soporte post-implementación,Mantenimiento,Alta,0,2025-06-07,,494,0
23414,Seguridad,Desarrollo,Media,1,2025-05-21,2025-05-23,494,0
23415,Integración BD,Diseño,Media,1,2025-06-05,2025-06-08,494,0
23416,Implementación API,Implementación,Baja,0,2025-04-19,,494,0
23417,Pruebas unitarias,Desarrollo,Media,1,2025-06-08,2025-06-09,494,0
23418,Despliegue QA,Mantenimiento,Media,1,2025-08-20,2025-08-30,494,0
23419,Validación QA,Desarrollo,Media,1,2024-12-09,2024-12-19,494,0
23420,Automatización de pruebas,Mantenimiento,Media,1,2025-05-05,2025-05-06,494,0
23421,Seguridad,Mantenimiento,Baja,0,2025-08-02,,494,0
23422,Automatización de pruebas,Implementación,Media,1,2024-11-14,2024-11-18,494,0
23423,Ajustes post-despliegue,Diseño,Media,0,2025-04-02,,494,0
23424,Soporte post-implementación,Diseño,Media,0,2025-06-28,,494,0
23425,Automatización de pruebas,Soporte,Baja,1,2025-07-30,2025-08-03,494,0
23426,Pruebas unitarias,Implementación,Alta,1,2024-10-18,2024-10-27,494,0
23427,Desarrollo frontend,Diseño,Media,1,2025-07-10,2025-07-15,494,0
23428,Soporte post-implementación,Testing,Alta,1,2024-11-16,2024-11-16,494,0
23429,Pruebas de rendimiento,Implementación,Media,1,2024-12-10,2024-12-23,494,0
23430,Desarrollo frontend,Implementación,Media,1,2025-04-22,2025-04-25,494,0
23431,Integración BD,Desarrollo,Media,0,2025-04-25,,494,0
23432,Pruebas de rendimiento,Testing,Media,1,2024-11-27,2024-12-01,494,0
23433,Implementación API,Mantenimiento,Media,1,2025-01-31,2025-02-06,494,0
23434,Desarrollo frontend,Soporte,Media,0,2025-07-21,,494,0
23435,Revisión de sprint,Mantenimiento,Media,1,2025-05-11,2025-05-14,494,0
23436,Control de calidad,Desarrollo,Baja,0,2025-06-04,,494,0
23437,Revisión de código,Implementación,Baja,1,2025-01-02,2025-01-07,494,0
23438,Optimización de consultas,Soporte,Media,1,2025-04-06,2025-04-12,494,0
23439,Optimización de consultas,Soporte,Media,0,2025-03-31,,494,0
23440,Despliegue QA,Soporte,Media,1,2025-05-19,2025-05-19,494,0
23441,Pruebas de rendimiento,Implementación,Media,1,2025-06-02,2025-06-08,494,0
23442,Control de calidad,Documentación,Media,1,2025-06-04,2025-06-06,494,0
23443,Revisión de sprint,Testing,Media,1,2025-06-15,2025-06-16,494,0
23444,Implementación API,Desarrollo,Alta,1,2025-08-23,2025-08-24,494,0
23445,Pruebas de rendimiento,Testing,Alta,0,2024-12-06,,494,0
23446,Pruebas funcionales,Soporte,Alta,1,2025-05-02,2025-05-14,494,0
23447,Soporte post-implementación,Diseño,Media,1,2025-03-09,2025-03-09,494,0
23448,Implementación API,Documentación,Media,0,2025-06-26,,494,0
23449,Soporte post-implementación,Desarrollo,Baja,0,2025-02-23,,494,0
23450,Revisión de código,Testing,Alta,0,2024-12-14,,494,0
23451,Automatización de pruebas,Soporte,Baja,1,2025-05-17,2025-05-21,494,0
23452,Control de calidad,Desarrollo,Baja,1,2025-02-11,2025-02-20,494,0
23453,Migración de datos,Testing,Media,1,2025-01-08,2025-01-13,494,0
23454,Automatización de pruebas,Implementación,Alta,1,2025-05-15,2025-05-15,494,0
23455,Control de calidad,Documentación,Baja,1,2025-04-15,2025-04-17,494,0
23456,Diseño de interfaz,Mantenimiento,Media,0,2025-01-09,,494,0
23457,Despliegue QA,Soporte,Alta,0,2025-07-06,,494,0
23458,Análisis de requisitos,Testing,Baja,0,2025-05-15,,494,0
23459,Análisis de requisitos,Implementación,Media,1,2025-06-17,2025-06-29,494,0
23460,Migración de datos,Testing,Alta,1,2025-02-25,2025-03-05,494,0
23461,Automatización de pruebas,Implementación,Media,0,2025-02-09,,494,0
23462,Integración BD,Implementación,Alta,0,2025-01-08,,494,0
23463,Revisión de código,Testing,Media,1,2025-07-31,2025-08-09,494,0
23464,Migración de datos,Documentación,Media,0,2025-02-15,,494,0
23465,Ajustes post-despliegue,Documentación,Alta,1,2025-04-26,2025-05-01,494,0
23466,Pruebas unitarias,Mantenimiento,Media,1,2024-08-19,2024-08-29,495,0
23467,Migración de datos,Soporte,Alta,1,2024-10-11,2024-10-15,495,0
23468,Migración de datos,Documentación,Alta,1,2024-12-11,2024-12-15,495,0
23469,Seguridad,Soporte,Baja,1,2024-08-13,2024-08-15,495,0
23470,Integración BD,Diseño,Media,1,2024-08-26,2024-08-30,495,0
23471,Pruebas de rendimiento,Documentación,Media,0,2024-08-15,,495,0
23472,Desarrollo backend,Mantenimiento,Alta,1,2024-09-17,2024-09-21,495,0
23473,Ajustes post-despliegue,Testing,Baja,1,2024-04-28,2024-04-29,495,0
23474,Desarrollo backend,Documentación,Media,1,2024-08-24,2024-08-24,495,0
23475,Optimización de consultas,Diseño,Baja,1,2024-12-21,2024-12-29,495,0
23476,CI/CD,Diseño,Media,1,2024-09-16,2024-09-16,495,0
23477,Desarrollo backend,Soporte,Baja,1,2024-06-06,2024-06-13,495,0
23478,Desarrollo frontend,Testing,Alta,1,2024-08-14,2024-08-18,495,0
23479,Migración de datos,Mantenimiento,Baja,1,2021-06-22,2021-06-28,496,0
23480,Optimización de consultas,Documentación,Alta,1,2021-10-18,2021-10-19,496,0
23481,Pruebas unitarias,Documentación,Media,1,2021-03-05,2021-03-06,496,0
23482,Control de calidad,Documentación,Media,1,2021-04-14,2021-04-21,496,0
23483,Validación QA,Diseño,Alta,1,2021-06-26,2021-07-04,496,0
23484,Desarrollo frontend,Diseño,Media,1,2021-04-30,2021-05-08,496,0
23485,Análisis de requisitos,Testing,Baja,1,2021-08-26,2021-08-26,496,0
23486,Ajustes post-despliegue,Diseño,Media,1,2021-11-06,2021-11-12,496,0
23487,Implementación API,Testing,Alta,1,2021-10-03,2021-10-11,496,0
23488,Implementación API,Diseño,Media,1,2021-02-02,2021-02-04,496,0
23489,Pruebas funcionales,Desarrollo,Alta,1,2021-08-30,2021-09-04,496,0
23490,Migración de datos,Desarrollo,Alta,1,2021-01-28,2021-02-02,496,0
23491,Soporte post-implementación,Desarrollo,Media,1,2021-01-15,2021-01-16,496,0
23492,Documentación técnica,Diseño,Baja,1,2021-07-02,2021-07-06,496,0
23493,CI/CD,Soporte,Alta,1,2021-04-12,2021-04-18,496,0
23494,Revisión de sprint,Soporte,Baja,1,2021-03-29,2021-03-29,496,0
23495,Documentación técnica,Diseño,Baja,1,2020-12-27,2020-12-30,496,0
23496,Desarrollo frontend,Testing,Alta,1,2021-09-12,2021-09-18,496,0
23497,Optimización de consultas,Implementación,Baja,1,2021-06-07,2021-06-18,496,0
23498,Desarrollo frontend,Soporte,Media,1,2021-05-12,2021-05-12,496,0
23499,Análisis de requisitos,Soporte,Alta,1,2021-08-23,2021-08-25,496,0
23500,Seguridad,Mantenimiento,Media,1,2021-04-05,2021-04-07,496,0
23501,Análisis de requisitos,Testing,Alta,1,2021-01-09,2021-01-13,496,0
23502,Implementación API,Testing,Baja,1,2021-04-06,2021-04-07,496,0
23503,Pruebas unitarias,Implementación,Baja,1,2021-11-01,2021-11-02,496,0
23504,Optimización de consultas,Desarrollo,Baja,1,2021-05-29,2021-05-29,496,0
23505,Mantenimiento,Implementación,Media,1,2025-08-19,2025-08-19,497,0
23506,Soporte post-implementación,Implementación,Alta,1,2025-02-11,2025-02-19,497,0
23507,Documentación técnica,Implementación,Media,0,2025-08-01,,497,0
23508,Mantenimiento,Implementación,Media,0,2024-12-06,,497,0
23509,Diseño de interfaz,Mantenimiento,Media,1,2024-11-27,2024-11-30,497,0
23510,Pruebas unitarias,Diseño,Media,0,2025-06-23,,497,0
23511,Config. infraestructura,Diseño,Media,0,2025-02-10,,497,0
23512,Documentación técnica,Diseño,Media,0,2025-03-14,,497,0
23513,Config. infraestructura,Testing,Alta,0,2025-10-26,,497,0
23514,Automatización de pruebas,Mantenimiento,Media,0,2025-08-01,,497,0
23515,Ajustes post-despliegue,Mantenimiento,Media,0,2025-10-10,,497,0
23516,Documentación técnica,Implementación,Media,0,2025-11-03,,497,0
23517,Soporte post-implementación,Soporte,Media,0,2025-07-09,,497,0
23518,Revisión de sprint,Mantenimiento,Media,0,2025-02-17,,497,0
23519,Seguridad,Mantenimiento,Alta,0,2025-12-15,,497,0
23520,Optimización de consultas,Desarrollo,Media,1,2025-05-01,2025-05-07,497,0
23521,Ajustes post-despliegue,Testing,Baja,1,2025-07-30,2025-08-03,497,0
23522,Validación QA,Diseño,Media,1,2024-12-23,2024-12-28,497,0
23523,Seguridad,Documentación,Baja,1,2024-12-16,2024-12-16,497,0
23524,Pruebas de rendimiento,Documentación,Media,1,2025-05-05,2025-05-05,497,0
23525,Diseño de interfaz,Mantenimiento,Alta,0,2025-05-07,,497,0
23526,Ajustes post-despliegue,Desarrollo,Media,0,2025-09-21,,497,0
23527,Migración de datos,Diseño,Media,0,2025-07-21,,497,0
23528,Desarrollo frontend,Implementación,Media,0,2025-10-24,,497,0
23529,Análisis de requisitos,Diseño,Media,1,2025-03-13,2025-03-18,497,0
23530,Análisis de requisitos,Implementación,Media,0,2025-06-05,,497,0
23531,Optimización de consultas,Implementación,Media,0,2025-02-06,,497,0
23532,CI/CD,Diseño,Media,1,2025-10-02,2025-10-09,497,0
23533,Revisión de código,Testing,Media,0,2025-03-29,,497,0
23534,Revisión de código,Diseño,Alta,0,2025-03-14,,497,0
23535,Migración de datos,Implementación,Media,0,2024-12-10,,497,0
23536,Ajustes post-despliegue,Mantenimiento,Alta,0,2025-06-23,,497,0
23537,Análisis de requisitos,Mantenimiento,Baja,1,2024-12-18,2024-12-19,497,0
23538,Mantenimiento,Mantenimiento,Media,1,2025-05-17,2025-05-27,497,0
23539,Revisión de código,Soporte,Media,1,2025-04-24,2025-05-01,497,0
23540,Diseño de interfaz,Desarrollo,Media,1,2025-04-05,2025-04-11,497,0
23541,Mantenimiento,Mantenimiento,Media,1,2025-01-11,2025-01-15,497,0
23542,Config. infraestructura,Desarrollo,Media,1,2025-02-02,2025-02-08,497,0
23543,Pruebas unitarias,Implementación,Media,0,2025-10-30,,497,0
23544,CI/CD,Desarrollo,Alta,1,2025-01-27,2025-01-27,497,0
23545,Seguridad,Soporte,Alta,0,2025-12-02,,497,0
23546,Integración BD,Diseño,Media,0,2025-06-23,,497,0
23547,Soporte post-implementación,Implementación,Media,0,2024-12-28,,497,0
23548,Despliegue QA,Soporte,Media,0,2024-12-15,,497,0
23549,Desarrollo backend,Implementación,Media,0,2025-01-22,,497,0
23550,Implementación API,Soporte,Baja,1,2025-11-30,2025-12-01,497,0
23551,Validación QA,Desarrollo,Baja,1,2025-09-05,2025-09-10,497,0
23552,CI/CD,Testing,Alta,0,2025-11-30,,497,0
23553,Diseño de interfaz,Implementación,Media,0,2025-05-09,,497,0
23554,Pruebas unitarias,Desarrollo,Baja,0,2025-10-05,,497,0
23555,Despliegue QA,Implementación,Media,0,2025-06-01,,497,0
23556,Migración de datos,Testing,Media,0,2025-08-07,,497,0
23557,Validación QA,Diseño,Media,0,2025-08-19,,497,0
23558,Integración BD,Desarrollo,Baja,0,2025-07-10,,497,0
23559,Pruebas funcionales,Desarrollo,Alta,1,2025-02-17,2025-02-25,497,0
23560,Mantenimiento,Diseño,Alta,1,2025-08-19,2025-08-23,497,0
23561,Seguridad,Soporte,Baja,1,2025-06-23,2025-06-30,497,0
23562,Revisión de sprint,Soporte,Alta,1,2025-04-23,2025-04-23,497,0
23563,Despliegue QA,Soporte,Media,0,2025-05-04,,497,0
23564,Pruebas funcionales,Desarrollo,Baja,0,2025-07-29,,497,0
23565,Revisión de código,Implementación,Baja,0,2025-07-17,,497,0
23566,CI/CD,Testing,Media,0,2025-08-09,,497,0
23567,Config. infraestructura,Mantenimiento,Alta,0,2025-07-01,,497,0
23568,Documentación técnica,Diseño,Baja,0,2025-08-30,,497,0
23569,Despliegue QA,Soporte,Baja,1,2024-11-22,2024-11-24,497,0
23570,Análisis de requisitos,Soporte,Media,1,2025-01-15,2025-01-21,497,0
23571,Revisión de sprint,Desarrollo,Media,1,2025-01-28,2025-01-28,497,0
23572,CI/CD,Implementación,Media,1,2025-04-19,2025-04-23,497,0
23573,Integración BD,Diseño,Media,1,2025-10-16,2025-10-20,497,0
23574,Pruebas de rendimiento,Implementación,Media,0,2025-12-02,,497,0
23575,Diseño de interfaz,Documentación,Alta,1,2025-03-01,2025-03-03,497,0
23576,Optimización de consultas,Implementación,Media,0,2025-09-28,,497,0
23577,Soporte post-implementación,Soporte,Media,0,2025-07-31,,497,0
23578,Config. infraestructura,Mantenimiento,Alta,0,2025-04-17,,497,0
